lei,lender_name,source_year,source,status
549300L1RVMMHUVKTQ94,MutualOne Bank,2025,Official HMDA Data Browser filers API,matched
549300L1U2HOTC8O4K95,"CITIZENS BANK OF KENTUCKY, INC.",2025,Official HMDA Data Browser filers API,matched
549300L34FQYD6PROV86,"Clear Fork Bank, National Association",2025,Official HMDA Data Browser filers API,matched
549300L36QZWPHM6FP31,Citizens Business Bank,2025,Official HMDA Data Browser filers API,matched
549300L3C3LKXG2XBS96,Penn Community Bank,2025,Official HMDA Data Browser filers API,matched
549300L3IHIP0RH6IY76,SANDIA AREA,2025,Official HMDA Data Browser filers API,matched
549300L3O89DECR4DV44,FUNDING RESOURCES MORTGAGE CORPORATION,2025,Official HMDA Data Browser filers API,matched
549300L44U62O7WHRR78,FIRST COMMUNITY,2025,Official HMDA Data Browser filers API,matched
549300L4I0NP22SUIE86,Phoenixville Federal Bank and Trust,2024,Official HMDA Data Browser filers API,matched
549300L4Z4LTG4TJTM66,First Community Bank,2025,Official HMDA Data Browser filers API,matched
549300L5PE7ZGYRW5Q15,Citizens Bank of Las Cruces,2025,Official HMDA Data Browser filers API,matched
549300L5PI87OOVHD857,Washington State Bank,2023,Official HMDA Data Browser filers API,matched
549300L6BONVKN6UXC26,PARDA Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300L6L2UXMLMG8616,Edwards Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300L6SV1WXLO6BB96,State Bank of De Kalb,2025,Official HMDA Data Browser filers API,matched
549300L6YKIXOYQ57883,Greenfield Savings Bank,2024,Official HMDA Data Browser filers API,matched
549300L7610D7H3Z5585,Grand River Bank,2024,Official HMDA Data Browser filers API,matched
549300L7HZ4C5U35BO37,INTOUCH CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300L7IR85QJ3SOP77,Prism Bank,2025,Official HMDA Data Browser filers API,matched
549300L7JNOXBW10PN68,Empower Credit Union,2024,Official HMDA Data Browser filers API,matched
549300L7OFUBO6FHY884,Hyperion Bank,2025,Official HMDA Data Browser filers API,matched
549300L8D4DNZNL31O66,EDUCATION FIRST,2025,Official HMDA Data Browser filers API,matched
549300L8JRY60EOROT34,FCB Banks,2025,Official HMDA Data Browser filers API,matched
549300L8KOGOW7X6DY09,The Farmers State Bank,2024,Official HMDA Data Browser filers API,matched
549300L8ZRL1FNUUOA59,"READYCAP COMMERCIAL, LLC",2025,Official HMDA Data Browser filers API,matched
549300L9MOPDT0NKE883,"Fidelity Bank, National Association",2025,Official HMDA Data Browser filers API,matched
549300LBBI5HSCNM6E20,"PARK SQUARE HOME MORTGAGE, LLC",2025,Official HMDA Data Browser filers API,matched
549300LBCBNR1OT00651,NATIONSTAR MORTGAGE LLC,2025,Official HMDA Data Browser filers API,matched
549300LBK5BTNFKZJD14,Univest Bank and Trust Co.,2025,Official HMDA Data Browser filers API,matched
549300LBSJDS5R7PIK62,Tolleson Private Bank,2025,Official HMDA Data Browser filers API,matched
549300LCMQJZBJE7EL26,GHS Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300LCSS511JWT1A44,Greenfield Banking Company,2025,Official HMDA Data Browser filers API,matched
549300LDBCZGR7DW6211,THE SOUTHERN CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300LDC5KWHWDXTW48,USF Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300LDX1HCIL448282,BOM Bank,2025,Official HMDA Data Browser filers API,matched
549300LE3ZOZXUS7W648,FIDELITY BANK,2025,Official HMDA Data Browser filers API,matched
549300LE8FCN6UKPSQ83,"CARNEGIE MORTGAGE PARTNERS, LLC",2025,Official HMDA Data Browser filers API,matched
549300LENIDYCDF93Y54,Heartland Credit Union (Madison),2025,Official HMDA Data Browser filers API,matched
549300LEOR2LO8J9RT29,"VICTORY MORTGAGE, L.L.C.",2025,Official HMDA Data Browser filers API,matched
549300LF0MZUT1N6QL28,"PACIFIC HOME LOANS, INC.",2025,Official HMDA Data Browser filers API,matched
549300LFHSPQF8FQR548,Actors Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300LFR4FQMI48MF92,The First National Bank of Tom Bean,2025,Official HMDA Data Browser filers API,matched
549300LG07PXWSIMC813,TRUSTONE FINANCIAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300LG5340S24M4N89,PREMIER MEMBERS CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300LG73ZJO2VYV440,"AgSouth Farm Credit, ACA",2023,Official HMDA Data Browser filers API,matched
549300LG7IO23TN5LR98,Southeastern Bank,2025,Official HMDA Data Browser filers API,matched
549300LG8MECYD8F2A55,American National Bank & Trust,2025,Official HMDA Data Browser filers API,matched
549300LGD38SS4PVFC71,TRUCHOICE FEDERAL CREDIT UNION,2024,Official HMDA Data Browser filers API,matched
549300LGE7I6F2K89769,BMI Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300LGEXCX325O8C49,First Harrison Bank,2025,Official HMDA Data Browser filers API,matched
549300LH06ZZHKPX5U83,BNC National Bank,2025,Official HMDA Data Browser filers API,matched
549300LHIG86DP0JR819,POINTWEST BANK,2023,Official HMDA Data Browser filers API,matched
549300LHJR6FIWIU8E25,FIRST NATIONS HOME FINANCE CORPORATION,2025,Official HMDA Data Browser filers API,matched
549300LI3FDGO7UKFF39,EAST COAST CAPITAL CORP.,2025,Official HMDA Data Browser filers API,matched
549300LI5KT42YX5L588,FIRST NORTHERN Credit Union,2025,Official HMDA Data Browser filers API,matched
549300LI67PLCC1Z3P80,WEBSTER FIRST Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300LIPY4ISRLGTF16,Bank of Dickson,2023,Official HMDA Data Browser filers API,matched
549300LIZH7VW4DFJK44,Chickasaw Community Bank,2025,Official HMDA Data Browser filers API,matched
549300LK4WOVIJ8FAK87,Silver Lake Bank,2024,Official HMDA Data Browser filers API,matched
549300LL0P3NQ5Q2UF60,LONG BEACH FIREMEN S CREDIT UNION,2024,Official HMDA Data Browser filers API,matched
549300LL55GPEKSXNY85,The Falls City National Bank,2025,Official HMDA Data Browser filers API,matched
549300LLESTPOVRG3X73,Farmers Bank & Trust,2025,Official HMDA Data Browser filers API,matched
549300LLKEKXL2RM1F61,CONTOUR MORTGAGE CORPORATION,2025,Official HMDA Data Browser filers API,matched
549300LLQD0X2OTG0Y27,"Home Loan Investment Bank, F.S.B.",2025,Official HMDA Data Browser filers API,matched
549300LMP5T3UBHAEI68,VICTORIA FINANCIAL CORP.,2025,Official HMDA Data Browser filers API,matched
549300LNJJYJMOPHAH96,Pasadena Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300LNUJ0IPK43UX33,Premier Bank,2024,Official HMDA Data Browser filers API,matched
549300LO3MP4RAI32X70,First Bank,2025,Official HMDA Data Browser filers API,matched
549300LP0CV2MNC1GV68,"Academy Bank, National Association",2025,Official HMDA Data Browser filers API,matched
549300LP3GMTWS4OB353,"SENTE MORTGAGE, INC.",2025,Official HMDA Data Browser filers API,matched
549300LPT41QBMAC7948,"SOUTH CENTRAL BANK, INC.",2025,Official HMDA Data Browser filers API,matched
549300LQJ27OINBPW522,SYRACUSE FIRE DEPARTMENT EMPLOYEES,2025,Official HMDA Data Browser filers API,matched
549300LR1ZETOWYE9Z89,Berkshire Bank,2025,Official HMDA Data Browser filers API,matched
549300LROQOOQU77WS20,"LENOX FINANCIAL MORTGAGE CORPORATION, Sage Home Loans Corporation",2025,Official HMDA Data Browser filers API,matched
549300LT75BG7Z054795,BAY CAPITAL MORTGAGE CORPORATION,2025,Official HMDA Data Browser filers API,matched
549300LTKCJV903ZQR25,TriStar Bank,2024,Official HMDA Data Browser filers API,matched
549300LTO41UX0MSL179,PARK VIEW FEDERAL CREDIT UNION,2024,Official HMDA Data Browser filers API,matched
549300LTSES0DE01Z405,Dieterich Bank,2025,Official HMDA Data Browser filers API,matched
549300LU20D3H1812W20,"WALL FINANCIAL, INC.",2025,Official HMDA Data Browser filers API,matched
549300LU6Y2TXG48QY48,RANDOLPH-BROOKS FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300LUF8JLB9HKT321,Warsaw Federal Savings and Loan Association,2025,Official HMDA Data Browser filers API,matched
549300LUMAIOXHIFK142,Cy-Fair Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300LUSWY3HVRZHF54,MAGNIFI FINANCIAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300LV12W1ZFWAU543,Lee Bank,2024,Official HMDA Data Browser filers API,matched
549300LVO8UXHRM8O957,Wauna Federal Credit Union,2024,Official HMDA Data Browser filers API,matched
549300LWL6LDRPYWVK06,BayVanguard Bank,2025,Official HMDA Data Browser filers API,matched
549300LWP1GP6WN1YQ84,Thrive Federal Credit Union,2023,Official HMDA Data Browser filers API,matched
549300LWR6X0ZAV34H19,Peoples Bank of the South,2025,Official HMDA Data Browser filers API,matched
549300LXKO1O7CSK5J52,"FLAT BRANCH MORTGAGE, INC.",2025,Official HMDA Data Browser filers API,matched
549300LYRWPSYPK6S325,FREEDOM MORTGAGE CORPORATION,2025,Official HMDA Data Browser filers API,matched
549300LZLYU85WF65870,MidWestOne Bank,2025,Official HMDA Data Browser filers API,matched
549300LZUXCJFE5ONM48,TRADITIONAL MORTGAGE ACCEPTANCE CORPORATION,2025,Official HMDA Data Browser filers API,matched
549300M03EN3OQEDU087,KEESLER,2025,Official HMDA Data Browser filers API,matched
549300M0SDF90SCNIY89,Gain Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300M16XETIG2Z5N24,"Commercial Bank of Texas, National Association",2025,Official HMDA Data Browser filers API,matched
549300M1N0YC51QQGT24,Ozarks Federal Savings and Loan Association,2024,Official HMDA Data Browser filers API,matched
549300M25807V5I2K649,Rolling Hills Bank & Trust,2023,Official HMDA Data Browser filers API,matched
549300M2HFFTNLBO7R56,TRUE SKY CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300M2TE26IJQD4W66,First Federal Community Bank of Bucyrus,2025,Official HMDA Data Browser filers API,matched
549300M2Z8GR3VL0QQ74,BLACK HILLS FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300M3TJGNW53OWQ30,21st Century Bank,2024,Official HMDA Data Browser filers API,matched
549300M44OPBJUICB315,NORTHERN HOME LOANS LLC,2024,Official HMDA Data Browser filers API,matched
549300M4E3MK3F5GQW40,The Bank,2024,Official HMDA Data Browser filers API,matched
549300M4GZM7GG3EIV16,Anderson Brothers Bank,2025,Official HMDA Data Browser filers API,matched
549300M4MFIHXLR7AI37,Alliant Bank,2025,Official HMDA Data Browser filers API,matched
549300M59800JNGYFP30,EAST TEXAS PROFESSIONAL Credit Union,2025,Official HMDA Data Browser filers API,matched
549300M5D5Q2KMDSMP10,"Macatawa Bank, N. A.",2025,Official HMDA Data Browser filers API,matched
549300M5DZ6P9KNT7H33,The Bank of Elk River,2025,Official HMDA Data Browser filers API,matched
549300M5KSPQD2HH1N54,First Foundation Bank,2025,Official HMDA Data Browser filers API,matched
549300M6F8O82D8W2395,The Pecos County State Bank,2024,Official HMDA Data Browser filers API,matched
549300M7T9PJF7QD7M68,EMERY FEDERAL CREDIT UNION,2023,Official HMDA Data Browser filers API,matched
549300M8WGW2D17CZD19,"GARDNER FINANCIAL SERVICES, LTD.",2025,Official HMDA Data Browser filers API,matched
549300M9RHNQ4107R694,GOLD COAST FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300MBTZED1WNWX005,"CORNERSTONE MORTGAGE PROVIDERS, LLC",2025,Official HMDA Data Browser filers API,matched
549300MCIFZSDHUT8X63,"NFM, INC.",2025,Official HMDA Data Browser filers API,matched
549300MCPCNPQAOB4032,GMFS LLC,2025,Official HMDA Data Browser filers API,matched
549300MD1OK70DH5EZ47,University of Illinois Community Credit Union,2025,Official HMDA Data Browser filers API,matched
549300MD3D3OC2CSGX39,Mirastar Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300MEMKSF7703ZQ25,,,Official HMDA Data Browser filers API,unmatched
549300MFY0P4D234OB91,HOMESPIRE MORTGAGE CORPORATION,2024,Official HMDA Data Browser filers API,matched
549300MG89EBZCEXXT24,,,Official HMDA Data Browser filers API,unmatched
549300MGDBENMLUYMI91,Community Bank of Trenton,2024,Official HMDA Data Browser filers API,matched
549300MGJ0J02F6KDW38,"First Jackson Bank, Inc.",2025,Official HMDA Data Browser filers API,matched
549300MGPZBLQDIL7538,Fairway Independent Mortgage Corporation,2025,Official HMDA Data Browser filers API,matched
549300MH5OXXJKWZZY83,GENERAL ELECTRIC CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300MHH03ICJYEPE85,"LONGBRIDGE FINANCIAL, LLC",2025,Official HMDA Data Browser filers API,matched
549300MJ0Y817D63DD96,Asian Bank,2025,Official HMDA Data Browser filers API,matched
549300MJ3JU3Z2PH5H92,Bank of Sunset and Trust Company,2025,Official HMDA Data Browser filers API,matched
549300MJGHTLBSL8LJ59,BankFirst,2025,Official HMDA Data Browser filers API,matched
549300MK77IBUMJBI791,Sullivan Bank,2025,Official HMDA Data Browser filers API,matched
549300MKO88C3VZKD418,Windosr Federal Savings & Loan Association,2025,Official HMDA Data Browser filers API,matched
549300MKOZ81ZWTNKB12,United Bank,2025,Official HMDA Data Browser filers API,matched
549300ML3H1LUVR1FP75,O Bee Credit Union,2025,Official HMDA Data Browser filers API,matched
549300MMQJ2MM37FDE66,"FRONTIER FINANCIAL, INC.",2025,Official HMDA Data Browser filers API,matched
549300MN2NONI4E6X341,TRADEMARK,2025,Official HMDA Data Browser filers API,matched
549300MNGQM5SPNHQM24,St Joseph's Parish Buffalo Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300MNGYKM8QPYJL44,Home Bank SB,2025,Official HMDA Data Browser filers API,matched
549300MNJT84X74B3052,Premier Bank of the South,2025,Official HMDA Data Browser filers API,matched
549300MNVXT92RBYBF93,Cornerstone Bank,2025,Official HMDA Data Browser filers API,matched
549300MNZECUR067HB12,BancFirst,2025,Official HMDA Data Browser filers API,matched
549300MNZNDD5FZ2PF62,Star Bank,2024,Official HMDA Data Browser filers API,matched
549300MOKX1F2TX1WK17,Citizens Bank,2025,Official HMDA Data Browser filers API,matched
549300MONA3L2BDK8Q22,"Signature Bank, National Association",2025,Official HMDA Data Browser filers API,matched
549300MP1N04YL1TZP61,Availa Bank,2025,Official HMDA Data Browser filers API,matched
549300MP3KK77THHQT36,Bank of the Pacific,2023,Official HMDA Data Browser filers API,matched
549300MP59Z6SRKSVR49,FIRST CHOICE MH LLC,2025,Official HMDA Data Browser filers API,matched
549300MPDN3KQZW68M43,Chippewa Valley Bank,2025,Official HMDA Data Browser filers API,matched
549300MPGZVO0YIGL418,LOOKOUT FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300MPX7PJGFD8HA09,The Queenstown Bank of Maryland,2025,Official HMDA Data Browser filers API,matched
549300MPZDD9EFQ1E963,,,Official HMDA Data Browser filers API,unmatched
549300MQDQ3TUIDR0R90,CASTLE MORTGAGE CORPORATION,2023,Official HMDA Data Browser filers API,matched
549300MQEDQYDJR8CP22,COREVEST AMERICAN FINANCE LENDER LLC,2025,Official HMDA Data Browser filers API,matched
549300MRIPL0USI69Q40,ROME TEACHERS FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300MRP46SVQMWOE81,COASTAL Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300MSU5WVAU4ZN645,"Dollar Bank, Federal Savings Bank",2025,Official HMDA Data Browser filers API,matched
549300MSW6NY44KG3397,FVCbank,2023,Official HMDA Data Browser filers API,matched
549300MTH7LUU0OHYB47,First Federal Savings Bank,2024,Official HMDA Data Browser filers API,matched
549300MTZQME2DHKE115,ARLINGTON COMMUNITY FEDERAL CREDIT UNION,2024,Official HMDA Data Browser filers API,matched
549300MU2YI0HXIT3257,"Liberty Savings Bank, F.S.B.",2025,Official HMDA Data Browser filers API,matched
549300MU3SP76R81WW62,"COMMUNITY MORTGAGE, LLC",2025,Official HMDA Data Browser filers API,matched
549300MU6FQRPD7FPQ11,Wood & Huston Bank,2024,Official HMDA Data Browser filers API,matched
549300MUCXO2NIUSBW51,Pony Express Bank,2025,Official HMDA Data Browser filers API,matched
549300MUEGVFZ2155D91,GREATER NEW ORLEANS FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300MUMD1WPCSXT518,Community National Bank & Trust,2025,Official HMDA Data Browser filers API,matched
549300MUTFJQGRZJH019,CENTRAL ONE FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300MUXFVZKH4XLG17,"RESIDENTIAL WHOLESALE MORTGAGE, INC.",2025,Official HMDA Data Browser filers API,matched
549300MVSM4XYFQL3X62,BARKSDALE,2025,Official HMDA Data Browser filers API,matched
549300MWMG5LNBKUMF75,"STONE MEADOW LENDING, LLC",2025,Official HMDA Data Browser filers API,matched
549300MX0RKEMMAWWU19,RADIUS FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300MXBLBJSY4S5R72,FREMONT Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300MXE3M1W481QB61,METRO MEDICAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300MXJA09WZJ0DV55,FINANCE OF AMERICA MORTGAGE LLC,2023,Official HMDA Data Browser filers API,matched
549300MY5ML47R0EMV87,Texas Heritage Bank,2024,Official HMDA Data Browser filers API,matched
549300MY7KEVWMI4DF64,"ACCESS CAPITAL FUNDING, L.L.C.",2025,Official HMDA Data Browser filers API,matched
549300MYAXFDGEI4NZ65,GFA Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300MZ8VZJOVC63092,"KIND LENDING, LLC",2025,Official HMDA Data Browser filers API,matched
549300N15SIAR55G5978,COMMUNITY POWERED FCU,2025,Official HMDA Data Browser filers API,matched
549300N1LBROQFJ7YJ64,FORT SILL,2024,Official HMDA Data Browser filers API,matched
549300N1R0R39PYT7O68,First Western Federal Savings Bank,2025,Official HMDA Data Browser filers API,matched
549300N1UWZ4871DND44,Apple Bank for Savings,2025,Official HMDA Data Browser filers API,matched
549300N1YEXP02MHBR47,"WRIGHT-PATT CREDIT UNION, INC.",2025,Official HMDA Data Browser filers API,matched
549300N1YHCNRTYZ3E91,"AMERICAN HOME MORTGAGE, INC.",2024,Official HMDA Data Browser filers API,matched
549300N2GMOJ61XHEL06,SELECT LENDING SERVICES LLC,2025,Official HMDA Data Browser filers API,matched
549300N34GCCEN8EJE06,First National Bank,2025,Official HMDA Data Browser filers API,matched
549300N38Q5YKSSV1106,bankESB,2025,Official HMDA Data Browser filers API,matched
549300N3JBQ15RQ7AV97,"MORIA DEVELOPMENT, INC.",2025,Official HMDA Data Browser filers API,matched
549300N4D45V7JFCUS34,Main Street Bank Corp.,2023,Official HMDA Data Browser filers API,matched
549300N52O6FKUCU5G62,NUMERICA CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300N53R53ZHSNZ234,WHITE SANDS,2025,Official HMDA Data Browser filers API,matched
549300N5GF79IZ5Y7G10,AMERICAN HERITAGE FCU,2025,Official HMDA Data Browser filers API,matched
